Date,Year,Category,Lower,Mid,Upper
2015-08-01,2015,Wholesale wheat flour,-19.7,0.6,26.1
2015-09-01,2015,Farm-level cattle,-1.3,2.7,7.3
2015-09-01,2015,Farm-level cattle,-27.6,-4.0,27.4
2015-09-01,2015,Farm-level eggs,35.7,54.5,81.3
2015-09-01,2015,Farm-level eggs,-28.8,33.3,155.0
2015-09-01,2015,Farm-level fruits,-11.0,-6.0,0.0
2015-09-01,2015,Farm-level fruits,-29.8,0.0,43.0
2015-09-01,2015,Farm-level milk,-33.5,-29.6,-25.0
2015-09-01,2015,Farm-level milk,-33.3,-0.2,52.6
2015-09-01,2015,Farm-level soybeans,-27.4,-21.3,-13.2
2015-09-01,2015,Farm-level soybeans,-42.4,4.0,92.3
2015-09-01,2015,Farm-level vegetables,-6.5,0.1,8.2
2015-09-01,2015,Farm-level vegetables,-16.9,0.1,21.2
2015-09-01,2015,Farm-level wheat,-23.2,-18.9,-13.4
2015-09-01,2015,Farm-level wheat,-38.5,-7.9,40.5
2015-09-01,2015,Wholesale beef,5.4,8.9,12.6
2015-09-01,2015,Wholesale beef,-9.9,4.7,21.7
2015-09-01,2015,Wholesale dairy,-15.1,-12.9,-10.6
2015-09-01,2015,Wholesale dairy,-16.7,1.3,23.8
2015-09-01,2015,Wholesale fats and oils,-8.0,-5.4,-2.5
2015-09-01,2015,Wholesale fats and oils,-26.6,-0.8,34.6
2015-09-01,2015,Wholesale pork,-25.8,-23.1,-19.9
2015-09-01,2015,Wholesale pork,-20.1,0.5,28.3
2015-09-01,2015,Wholesale poultry,-3.0,-1.1,0.9
2015-09-01,2015,Wholesale poultry,-15.0,-2.2,12.5
2015-09-01,2015,Wholesale wheat flour,-12.6,-9.8,-6.6
2015-09-01,2015,Wholesale wheat flour,-26.8,-8.9,14.2
2015-10-01,2015,Farm-level cattle,-3.1,-0.7,2.1
2015-10-01,2015,Farm-level cattle,-31.6,-10.6,16.8
2015-10-01,2015,Farm-level eggs,34.7,47.1,64.4
2015-10-01,2015,Farm-level eggs,-28.2,27.5,132.1
2015-10-01,2015,Farm-level fruits,-7.5,-3.7,0.8
2015-10-01,2015,Farm-level fruits,-23.9,6.0,48.3
2015-10-01,2015,Farm-level milk,-30.7,-28.0,-24.9
2015-10-01,2015,Farm-level milk,-27.3,6.5,58.0
2015-10-01,2015,Farm-level soybeans,-27.9,-24.4,-20.0
2015-10-01,2015,Farm-level soybeans,-41.4,-7.3,50.8
2015-10-01,2015,Farm-level vegetables,-4.2,1.1,7.7
2015-10-01,2015,Farm-level vegetables,-17.9,-1.5,18.9
2015-10-01,2015,Farm-level wheat,-22.6,-19.6,-16.1
2015-10-01,2015,Farm-level wheat,-39.4,-11.2,32.2
2015-10-01,2015,Wholesale beef,4.1,6.4,9.0
2015-10-01,2015,Wholesale beef,-11.5,2.6,19.1
2015-10-01,2015,Wholesale dairy,-13.8,-12.4,-10.9
2015-10-01,2015,Wholesale dairy,-14.0,3.5,24.6
2015-10-01,2015,Wholesale fats and oils,-7.1,-5.3,-3.4
2015-10-01,2015,Wholesale fats and oils,-26.4,-4.1,25.6
2015-10-01,2015,Wholesale pork,-25.3,-23.5,-21.4
2015-10-01,2015,Wholesale pork,-19.6,-0.2,24.1
2015-10-01,2015,Wholesale poultry,-2.4,-1.1,0.2
2015-10-01,2015,Wholesale poultry,-13.6,-1.5,12.6
2015-10-01,2015,Wholesale wheat flour,-12.3,-10.5,-8.3
2015-10-01,2015,Wholesale wheat flour,-24.0,-6.1,15.4
2015-11-01,2015,Farm-level cattle,-2.8,-1.3,0.2
2015-11-01,2015,Farm-level cattle,-31.3,-11.9,13.1
2015-11-01,2015,Farm-level eggs,29.8,36.1,45.0
2015-11-01,2015,Farm-level eggs,-40.6,4.1,86.7
2015-11-01,2015,Farm-level fruits,-4.5,-2.0,0.9
2015-11-01,2015,Farm-level fruits,-19.0,11.0,52.6
2015-11-01,2015,Farm-level milk,-30.2,-28.9,-27.4
2015-11-01,2015,Farm-level milk,-29.1,1.6,46.6
2015-11-01,2015,Farm-level soybeans,-26.3,-24.2,-21.6
2015-11-01,2015,Farm-level soybeans,-38.7,-6.7,45.4
2015-11-01,2015,Farm-level vegetables,-2.7,1.1,5.8
2015-11-01,2015,Farm-level vegetables,-17.6,-1.2,18.6
2015-11-01,2015,Farm-level wheat,-20.9,-19.0,-16.7
2015-11-01,2015,Farm-level wheat,-34.7,-6.5,34.4
2015-11-01,2015,Wholesale beef,2.9,4.2,5.7
2015-11-01,2015,Wholesale beef,-20.4,-6.2,11.5
2015-11-01,2015,Wholesale dairy,-13.3,-12.6,-11.8
2015-11-01,2015,Wholesale dairy,-12.9,3.1,22.5
2015-11-01,2015,Wholesale fats and oils,-6.6,-5.7,-4.7
2015-11-01,2015,Wholesale fats and oils,-23.6,-3.2,23.5
2015-11-01,2015,Wholesale pork,-24.3,-23.2,-21.9
2015-11-01,2015,Wholesale pork,-17.8,0.1,23.2
2015-11-01,2015,Wholesale poultry,-2.1,-1.4,-0.6
2015-11-01,2015,Wholesale poultry,-15.1,-3.9,8.7
2015-11-01,2015,Wholesale wheat flour,-11.2,-10.1,-8.8
2015-11-01,2015,Wholesale wheat flour,-23.0,-6.6,13.3
2015-12-01,2015,Farm-level cattle,-2.3,-1.7,-1.0
2015-12-01,2015,Farm-level cattle,-30.8,-13.2,9.3
2015-12-01,2015,Farm-level eggs,33.1,36.4,41.1
2015-12-01,2015,Farm-level eggs,-37.6,3.4,73.8
2015-12-01,2015,Farm-level fruits,-1.4,0.0,1.7
2015-12-01,2015,Farm-level fruits,-10.6,19.4,59.3
2015-12-01,2015,Farm-level milk,-28.8,-28.3,-27.7
2015-12-01,2015,Farm-level milk,-25.0,3.9,44.7
2015-12-01,2015,Farm-level soybeans,-25.8,-24.8,-23.8
2015-12-01,2015,Farm-level soybeans,-39.0,-9.1,35.8
2015-12-01,2015,Farm-level vegetables,-0.5,1.5,4.0
2015-12-01,2015,Farm-level vegetables,-15.9,0.1,19.5
2015-12-01,2015,Farm-level wheat,-20.5,-19.7,-18.8
2015-12-01,2015,Farm-level wheat,-37.6,-13.2,21.5
2015-12-01,2015,Wholesale beef,3.0,3.6,4.2
2015-12-01,2015,Wholesale beef,-21.8,-8.4,7.7
2015-12-01,2015,Wholesale dairy,-12.8,-12.6,-12.3
2015-12-01,2015,Wholesale dairy,-13.9,0.2,17.0
2015-12-01,2015,Wholesale fats and oils,-5.9,-5.5,-5.1
2015-12-01,2015,Wholesale fats and oils,-19.0,-0.6,23.3
2015-12-01,2015,Wholesale pork,-23.9,-23.3,-22.8
2015-12-01,2015,Wholesale pork,-16.1,1.0,21.9
2015-12-01,2015,Wholesale poultry,-2.0,-1.6,-1.3
2015-12-01,2015,Wholesale poultry,-15.0,-4.9,6.5
2015-12-01,2015,Wholesale wheat flour,-10.7,-10.2,-9.6
2015-12-01,2015,Wholesale wheat flour,-21.4,-6.2,11.6
2016-01-01,2016,Farm-level cattle,-33.3,-20.3,-4.5
2016-01-01,2016,Farm-level eggs,-52.5,-22.2,31.7
2016-01-01,2016,Farm-level fruits,-9.5,15.0,48.2
2016-01-01,2016,Farm-level milk,-30.7,-6.8,27.0
2016-01-01,2016,Farm-level soybeans,-36.4,-8.4,34.3
2016-01-01,2016,Farm-level vegetables,-13.0,2.7,22.1
2016-01-01,2016,Farm-level wheat,-32.5,-9.6,21.6
2016-01-01,2016,Wholesale beef,-28.4,-16.5,-2.5
2016-01-01,2016,Wholesale dairy,-14.1,-1.2,14.1
2016-01-01,2016,Wholesale fats and oils,-17.8,-1.7,18.3
2016-01-01,2016,Wholesale pork,-18.2,-3.5,14.6
2016-01-01,2016,Wholesale poultry,-13.1,-3.7,7.1
2016-01-01,2016,Wholesale wheat flour,-18.7,-4.1,13.2
2016-02-01,2016,Farm-level cattle,-24.8,-11.9,4.2
2016-02-01,2016,Farm-level eggs,-59.9,-37.6,2.5
2016-02-01,2016,Farm-level fruits,-4.0,18.5,48.3
2016-02-01,2016,Farm-level milk,-25.7,-3.9,26.8
2016-02-01,2016,Farm-level soybeans,-32.1,-7.8,30.4
2016-02-01,2016,Farm-level vegetables,-5.4,10.7,30.3
2016-02-01,2016,Farm-level wheat,-31.2,-11.0,15.9
2016-02-01,2016,Wholesale beef,-24.5,-14.1,-1.8
2016-02-01,2016,Wholesale dairy,-14.9,-4.1,8.8
2016-02-01,2016,Wholesale fats and oils,-18.0,-4.8,11.8
2016-02-01,2016,Wholesale pork,-19.7,-6.9,8.9
2016-02-01,2016,Wholesale poultry,-14.4,-6.4,2.8
2016-02-01,2016,Wholesale wheat flour,-17.5,-5.0,9.8
2016-03-01,2016,Farm-level cattle,-22.5,-11.7,2.1
2016-03-01,2016,Farm-level eggs,-52.9,-30.8,6.6
2016-03-01,2016,Farm-level fruits,2.4,23.1,50.0
2016-03-01,2016,Farm-level milk,-23.8,-5.3,20.9
2016-03-01,2016,Farm-level soybeans,-30.3,-9.1,22.9
2016-03-01,2016,Farm-level vegetables,-4.4,9.7,26.8
2016-03-01,2016,Farm-level wheat,-32.0,-15.7,6.4
2016-03-01,2016,Wholesale beef,-24.1,-15.0,-4.0
2016-03-01,2016,Wholesale dairy,-12.5,-2.7,8.4
2016-03-01,2016,Wholesale fats and oils,-13.4,-1.4,12.7
2016-03-01,2016,Wholesale pork,-15.0,-3.3,10.5
2016-03-01,2016,Wholesale poultry,-9.1,-1.9,6.3
2016-03-01,2016,Wholesale wheat flour,-16.7,-6.1,6.8
2016-04-01,2016,Farm-level cattle,-18.9,-8.9,3.1
2016-04-01,2016,Farm-level eggs,-55.9,-39.1,-10.6
2016-04-01,2016,Farm-level fruits,-4.2,12.1,32.7
2016-04-01,2016,Farm-level milk,-24.1,-8.4,12.5
2016-04-01,2016,Farm-level soybeans,-25.6,-7.0,20.9
2016-04-01,2016,Farm-level vegetables,-4.3,8.4,23.8
2016-04-01,2016,Farm-level wheat,-27.1,-12.2,7.9
2016-04-01,2016,Wholesale beef,-21.8,-13.7,-4.3
2016-04-01,2016,Wholesale dairy,-11.8,-3.8,5.5
2016-04-01,2016,Wholesale fats and oils,-12.9,-3.1,8.8
2016-04-01,2016,Wholesale pork,-15.4,-5.7,6.0
2016-04-01,2016,Wholesale poultry,-12.7,-6.7,0.1
2016-04-01,2016,Wholesale wheat flour,-14.8,-5.4,5.4
2016-05-01,2016,Farm-level cattle,-19.5,-11.4,-1.5
2016-05-01,2016,Farm-level eggs,-63.3,-52.8,-35.4
2016-05-01,2016,Farm-level fruits,-3.7,10.0,27.3
2016-05-01,2016,Farm-level milk,-22.3,-9.2,8.3
2016-05-01,2016,Farm-level soybeans,-20.5,-3.8,20.4
2016-05-01,2016,Farm-level vegetables,-4.5,6.6,20.0
2016-05-01,2016,Farm-level wheat,-27.8,-15.6,0.3
2016-05-01,2016,Wholesale beef,-19.3,-12.2,-3.8
2016-05-01,2016,Wholesale dairy,-10.8,-4.0,3.8
2016-05-01,2016,Wholesale fats and oils,-9.8,-1.4,8.5
2016-05-01,2016,Wholesale pork,-14.0,-5.7,4.4
2016-05-01,2016,Wholesale poultry,-9.1,-4.1,1.6
2016-05-01,2016,Wholesale wheat flour,-13.5,-5.6,3.9
2016-06-01,2016,Farm-level cattle,-19.2,-12.5,-4.5
2016-06-01,2016,Farm-level eggs,-64.5,-56.7,-43.6
2016-06-01,2016,Farm-level fruits,0.1,11.8,26.1
2016-06-01,2016,Farm-level milk,-22.5,-12.4,1.0
2016-06-01,2016,Farm-level soybeans,-10.4,5.9,29.1
2016-06-01,2016,Farm-level vegetables,-2.3,7.8,20.0
2016-06-01,2016,Farm-level wheat,-25.5,-15.3,-2.4
2016-06-01,2016,Wholesale beef,-19.2,-13.4,-6.5
2016-06-01,2016,Wholesale dairy,-10.1,-4.6,1.6
2016-06-01,2016,Wholesale fats and oils,-8.3,-1.5,6.4
2016-06-01,2016,Wholesale pork,-9.0,-1.5,7.2
2016-06-01,2016,Wholesale poultry,-7.8,-3.6,1.0
2016-06-01,2016,Wholesale wheat flour,-11.6,-5.0,2.8
2016-07-01,2016,Farm-level cattle,-20.7,-15.7,-9.7
2016-07-01,2016,Farm-level cattle,-27.6,-4.4,26.2
2016-07-01,2016,Farm-level eggs,-67.0,-61.8,-53.4
2016-07-01,2016,Farm-level eggs,-69.3,-28.8,65.9
2016-07-01,2016,Farm-level fruits,1.8,11.3,22.8
2016-07-01,2016,Farm-level fruits,-33.4,-4.1,38.8
2016-07-01,2016,Farm-level milk,-17.1,-8.2,3.2
2016-07-01,2016,Farm-level milk,-36.5,0.7,61.7
2016-07-01,2016,Farm-level soybeans,-2.6,14.7,39.1
2016-07-01,2016,Farm-level soybeans,-53.6,-9.2,85.0
2016-07-01,2016,Farm-level vegetables,-1.9,6.8,17.4
2016-07-01,2016,Farm-level vegetables,-20.1,-2.5,18.8
2016-07-01,2016,Farm-level wheat,-22.1,-13.8,-3.2
2016-07-01,2016,Farm-level wheat,-37.0,-1.7,52.4
2016-07-01,2016,Wholesale beef,-15.7,-10.6,-4.7
2016-07-01,2016,Wholesale beef,-16.5,3.6,28.3
2016-07-01,2016,Wholesale dairy,-7.9,-3.6,1.4
2016-07-01,2016,Wholesale dairy,-20.1,-0.1,25.3
2016-07-01,2016,Wholesale fats and oils,-5.2,0.3,6.4
2016-07-01,2016,Wholesale fats and oils,-23.1,3.0,38.5
2016-07-01,2016,Wholesale pork,-5.8,0.3,7.6
2016-07-01,2016,Wholesale pork,-22.6,0.7,31.0
2016-07-01,2016,Wholesale poultry,-7.2,-3.8,-0.2
2016-07-01,2016,Wholesale poultry,-15.2,-0.8,15.6
2016-07-01,2016,Wholesale wheat flour,-10.5,-5.0,1.3
2016-07-01,2016,Wholesale wheat flour,-19.8,2.3,30.9
2016-08-01,2016,Farm-level cattle,-20.5,-16.7,-12.1
2016-08-01,2016,Farm-level cattle,-26.8,-4.5,23.6
2016-08-01,2016,Farm-level eggs,-63.0,-57.9,-49.9
2016-08-01,2016,Farm-level eggs,-61.1,-14.5,88.9
2016-08-01,2016,Farm-level fruits,1.9,8.4,16.0
2016-08-01,2016,Farm-level fruits,-21.1,-2.3,21.1
2016-08-01,2016,Farm-level milk,-11.1,-3.4,6.5
2016-08-01,2016,Farm-level milk,-35.8,-0.2,57.4
2016-08-01,2016,Farm-level soybeans,-2.3,8.6,22.9
2016-08-01,2016,Farm-level soybeans,-33.5,12.8,91.9
2016-08-01,2016,Farm-level vegetables,-1.1,6.4,15.3
2016-08-01,2016,Farm-level vegetables,-19.2,-1.8,19.4
2016-08-01,2016,Farm-level wheat,-24.0,-18.1,-10.6
2016-08-01,2016,Farm-level wheat,-36.2,-2.9,48.5
2016-08-01,2016,Wholesale beef,-17.6,-13.9,-9.6
2016-08-01,2016,Wholesale beef,-21.0,-3.0,19.2
2016-08-01,2016,Wholesale dairy,-5.4,-1.9,1.9
2016-08-01,2016,Wholesale dairy,-17.7,1.6,25.2
2016-08-01,2016,Wholesale fats and oils,-5.0,-1.0,3.3
2016-08-01,2016,Wholesale fats and oils,-23.1,1.3,34.7
2016-08-01,2016,Wholesale pork,-4.3,0.4,6.1
2016-08-01,2016,Wholesale pork,-17.6,5.8,36.7
2016-08-01,2016,Wholesale poultry,-6.0,-3.4,-0.6
2016-08-01,2016,Wholesale poultry,-13.1,1.0,17.5
2016-08-01,2016,Wholesale wheat flour,-11.2,-7.1,-2.6
2016-08-01,2016,Wholesale wheat flour,-21.6,-1.6,23.8
2016-09-01,2016,Farm-level cattle,-19.4,-16.4,-13.0
2016-09-01,2016,Farm-level cattle,-26.1,-5.4,20.9
2016-09-01,2016,Farm-level eggs,-64.0,-60.7,-55.8
2016-09-01,2016,Farm-level eggs,-61.7,-20.1,71.4
2016-09-01,2016,Farm-level fruits,3.1,8.1,14.0
2016-09-01,2016,Farm-level fruits,-21.3,-3.1,19.4
2016-09-01,2016,Farm-level milk,-9.3,-3.8,2.9
2016-09-01,2016,Farm-level milk,-30.5,4.3,60.1
2016-09-01,2016,Farm-level soybeans,-3.1,4.4,14.1
2016-09-01,2016,Farm-level soybeans,-36.4,3.7,71.5
2016-09-01,2016,Farm-level vegetables,-2.5,4.0,11.9
2016-09-01,2016,Farm-level vegetables,-19.9,-3.0,18.1
2016-09-01,2016,Farm-level wheat,-23.4,-19.1,-13.7
2016-09-01,2016,Farm-level wheat,-36.9,-6.7,40.5
2016-09-01,2016,Wholesale beef,-17.5,-14.7,-11.5
2016-09-01,2016,Wholesale beef,-19.2,-1.9,19.1
2016-09-01,2016,Wholesale dairy,-3.6,-1.1,1.7
2016-09-01,2016,Wholesale dairy,-14.0,4.7,28.0
2016-09-01,2016,Wholesale fats and oils,-4.0,-1.3,1.7
2016-09-01,2016,Wholesale fats and oils,-22.7,0.5,30.7
2016-09-01,2016,Wholesale pork,-3.9,-0.4,3.7
2016-09-01,2016,Wholesale pork,-19.0,1.8,30.0
2016-09-01,2016,Wholesale poultry,-6.2,-4.3,-2.3
2016-09-01,2016,Wholesale poultry,-13.5,-0.8,13.8
2016-09-01,2016,Wholesale wheat flour,-10.7,-7.7,-4.4
2016-09-01,2016,Wholesale wheat flour,-24.4,-6.1,17.5
2016-10-01,2016,Farm-level cattle,-20.3,-18.4,-16.3
2016-10-01,2016,Farm-level cattle,-28.6,-9.9,13.5
2016-10-01,2016,Farm-level eggs,-62.4,-59.8,-56.1
2016-10-01,2016,Farm-level eggs,-56.7,-14.9,73.3
2016-10-01,2016,Farm-level fruits,5.6,9.4,13.9
2016-10-01,2016,Farm-level fruits,-19.1,-1.3,20.8
2016-10-01,2016,Farm-level milk,-7.7,-4.3,-0.3
2016-10-01,2016,Farm-level milk,-28.5,4.9,55.9
2016-10-01,2016,Farm-level soybeans,-2.5,2.5,8.8
2016-10-01,2016,Farm-level soybeans,-38.9,-3.2,58.1
2016-10-01,2016,Farm-level vegetables,-0.8,4.3,10.7
2016-10-01,2016,Farm-level vegetables,-20.6,-4.3,16.3
2016-10-01,2016,Farm-level wheat,-23.7,-20.9,-17.5
2016-10-01,2016,Farm-level wheat,-39.8,-12.6,28.7
2016-10-01,2016,Wholesale beef,-17.0,-15.0,-12.8
2016-10-01,2016,Wholesale beef,-18.1,-1.4,18.8
2016-10-01,2016,Wholesale dairy,-2.9,-1.4,0.3
2016-10-01,2016,Wholesale dairy,-13.4,4.3,25.7
2016-10-01,2016,Wholesale fats and oils,-2.6,-0.9,1.0
2016-10-01,2016,Wholesale fats and oils,-23.6,-2.7,24.6
2016-10-01,2016,Wholesale pork,-3.4,-1.0,1.7
2016-10-01,2016,Wholesale pork,-18.5,1.2,25.8
2016-10-01,2016,Wholesale poultry,-4.3,-3.0,-1.6
2016-10-01,2016,Wholesale poultry,-9.4,3.0,17.4
2016-10-01,2016,Wholesale wheat flour,-9.7,-7.7,-5.5
2016-10-01,2016,Wholesale wheat flour,-20.2,-1.6,20.7
2016-11-01,2016,Farm-level cattle,-21.4,-20.3,-19.1
2016-11-01,2016,Farm-level cattle,-32.8,-16.4,4.0
2016-11-01,2016,Farm-level eggs,-62.7,-61.4,-59.4
2016-11-01,2016,Farm-level eggs,-64.3,-28.5,48.9
2016-11-01,2016,Farm-level fruits,7.1,9.6,12.5
2016-11-01,2016,Farm-level fruits,-18.5,-1.2,20.0
2016-11-01,2016,Farm-level milk,-7.1,-5.4,-3.5
2016-11-01,2016,Farm-level milk,-30.3,0.2,44.7
2016-11-01,2016,Farm-level soybeans,-0.9,2.0,5.5
2016-11-01,2016,Farm-level soybeans,-37.6,-4.8,48.8
2016-11-01,2016,Farm-level vegetables,-0.5,3.0,7.3
2016-11-01,2016,Farm-level vegetables,-20.4,-4.1,15.7
2016-11-01,2016,Farm-level wheat,-22.5,-20.8,-18.7
2016-11-01,2016,Farm-level wheat,-36.6,-10.1,27.9
2016-11-01,2016,Wholesale beef,-17.3,-16.2,-14.9
2016-11-01,2016,Wholesale beef,-20.5,-5.3,13.9
2016-11-01,2016,Wholesale dairy,-3.0,-2.2,-1.4
2016-11-01,2016,Wholesale dairy,-14.8,1.0,20.3
2016-11-01,2016,Wholesale fats and oils,-1.7,-0.8,0.2
2016-11-01,2016,Wholesale fats and oils,-18.8,0.9,26.0
2016-11-01,2016,Wholesale pork,-3.2,-1.7,-0.2
2016-11-01,2016,Wholesale pork,-19.7,-2.1,20.4
2016-11-01,2016,Wholesale poultry,-4.0,-3.3,-2.5
2016-11-01,2016,Wholesale poultry,-10.8,0.5,13.4
2016-11-01,2016,Wholesale wheat flour,-8.5,-7.2,-5.8
2016-11-01,2016,Wholesale wheat flour,-19.0,-2.0,18.8
2016-12-01,2016,Farm-level cattle,-20.0,-19.5,-18.9
2016-12-01,2016,Farm-level cattle,-26.6,-10.2,10.0
2016-12-01,2016,Farm-level eggs,-61.8,-61.1,-60.0
2016-12-01,2016,Farm-level eggs,-60.2,-25.9,41.5
2016-12-01,2016,Farm-level fruits,11.0,12.4,14.0
2016-12-01,2016,Farm-level fruits,-15.6,10.4,44.1
2016-12-01,2016,Farm-level milk,-3.7,-2.9,-2.2
2016-12-01,2016,Farm-level milk,-18.3,13.4,58.4
2016-12-01,2016,Farm-level soybeans,1.2,2.5,4.1
2016-12-01,2016,Farm-level soybeans,-33.1,-0.1,49.6
2016-12-01,2016,Farm-level vegetables,-0.3,1.4,3.5
2016-12-01,2016,Farm-level vegetables,-19.4,-3.6,15.6
2016-12-01,2016,Farm-level wheat,-21.2,-20.4,-19.5
2016-12-01,2016,Farm-level wheat,-34.7,-10.0,24.6
2016-12-01,2016,Wholesale beef,-17.4,-16.9,-16.4
2016-12-01,2016,Wholesale beef,-23.0,-8.9,8.3
2016-12-01,2016,Wholesale dairy,-2.0,-1.7,-1.4
2016-12-01,2016,Wholesale dairy,-12.3,2.3,19.6
2016-12-01,2016,Wholesale fats and oils,-1.2,-0.9,-0.5
2016-12-01,2016,Wholesale fats and oils,-16.5,0.9,22.9
2016-12-01,2016,Wholesale pork,-2.9,-2.2,-1.5
2016-12-01,2016,Wholesale pork,-19.1,-2.7,17.5
2016-12-01,2016,Wholesale poultry,-3.8,-3.4,-3.1
2016-12-01,2016,Wholesale poultry,-10.3,0.2,11.8
2016-12-01,2016,Wholesale wheat flour,-7.9,-7.3,-6.7
2016-12-01,2016,Wholesale wheat flour,-17.4,-1.6,17.0
2017-01-01,2017,Farm-level cattle,-22.8,-9.3,6.7
2017-01-01,2017,Farm-level eggs,-39.1,6.5,93.8
2017-01-01,2017,Farm-level fruits,-18.0,4.1,34.1
2017-01-01,2017,Farm-level milk,-12.0,18.0,60.1
2017-01-01,2017,Farm-level soybeans,-27.9,3.6,51.6
2017-01-01,2017,Farm-level vegetables,-21.3,-4.7,16.4
2017-01-01,2017,Farm-level wheat,-30.2,-7.1,24.3
2017-01-01,2017,Wholesale beef,-22.7,-8.3,9.4
2017-01-01,2017,Wholesale dairy,-7.6,5.2,20.2
2017-01-01,2017,Wholesale fats and oils,-12.0,3.9,23.3
2017-01-01,2017,Wholesale pork,-17.3,-2.5,15.8
2017-01-01,2017,Wholesale poultry,-10.6,-1.2,9.6
2017-01-01,2017,Wholesale wheat flour,-16.7,-1.8,15.8
2017-02-01,2017,Farm-level cattle,-16.6,-4.0,11.5
2017-02-01,2017,Farm-level eggs,-42.0,-6.9,58.5
2017-02-01,2017,Farm-level fruits,-17.0,2.4,28.0
2017-02-01,2017,Farm-level milk,-12.9,12.0,47.1
2017-02-01,2017,Farm-level soybeans,-24.8,2.0,44.0
2017-02-01,2017,Farm-level vegetables,-21.6,-5.9,13.6
2017-02-01,2017,Farm-level wheat,-23.1,-0.9,28.3
2017-02-01,2017,Wholesale beef,-22.9,-10.8,4.0
2017-02-01,2017,Wholesale dairy,-6.7,4.3,17.2
2017-02-01,2017,Wholesale fats and oils,-7.4,6.6,23.8
2017-02-01,2017,Wholesale pork,-12.7,1.2,18.4
2017-02-01,2017,Wholesale poultry,-10.1,-1.8,7.6
2017-02-01,2017,Wholesale wheat flour,-13.4,-0.4,15.2
2017-03-01,2017,Farm-level cattle,-13.8,-3.1,10.3
2017-03-01,2017,Farm-level eggs,-42.0,-12.4,39.9
2017-03-01,2017,Farm-level fruits,-13.6,3.8,26.3
2017-03-01,2017,Farm-level milk,-9.9,11.6,41.8
2017-03-01,2017,Farm-level soybeans,-19.8,4.6,41.3
2017-03-01,2017,Farm-level vegetables,-18.1,-3.7,14.0
2017-03-01,2017,Farm-level wheat,-16.3,3.5,30.4
2017-03-01,2017,Wholesale beef,-21.9,-11.3,1.5
2017-03-01,2017,Wholesale dairy,-6.9,2.8,13.7
2017-03-01,2017,Wholesale fats and oils,-8.9,2.7,16.1
2017-03-01,2017,Wholesale pork,-12.1,-0.1,14.0
2017-03-01,2017,Wholesale poultry,-7.1,0.1,8.2
2017-03-01,2017,Wholesale wheat flour,-11.5,-0.2,13.4
2017-04-01,2017,Farm-level cattle,-7.7,2.5,14.6
2017-04-01,2017,Farm-level eggs,-36.0,-9.1,38.7
2017-04-01,2017,Farm-level fruits,-12.5,2.5,21.4
2017-04-01,2017,Farm-level milk,-13.0,4.4,27.6
2017-04-01,2017,Farm-level soybeans,-19.7,0.1,29.6
2017-04-01,2017,Farm-level vegetables,-15.1,-1.7,14.8
2017-04-01,2017,Farm-level wheat,-14.7,2.4,25.2
2017-04-01,2017,Wholesale beef,-13.2,-2.8,9.7
2017-04-01,2017,Wholesale dairy,-5.5,2.5,11.7
2017-04-01,2017,Wholesale fats and oils,-3.8,6.3,18.5
2017-04-01,2017,Wholesale pork,-10.0,0.3,12.7
2017-04-01,2017,Wholesale poultry,-5.4,1.2,8.5
2017-04-01,2017,Wholesale wheat flour,-11.9,-2.3,8.8
2017-05-01,2017,Farm-level cattle,-6.6,2.0,12.3
2017-05-01,2017,Farm-level eggs,-28.9,-4.3,37.2
2017-05-01,2017,Farm-level fruits,-1.4,13.3,32.0
2017-05-01,2017,Farm-level milk,-10.2,4.7,24.4
2017-05-01,2017,Farm-level soybeans,-20.3,-4.3,18.8
2017-05-01,2017,Farm-level vegetables,-6.6,6.4,22.9
2017-05-01,2017,Farm-level wheat,-13.3,1.1,19.8
2017-05-01,2017,Wholesale beef,-9.9,-0.7,10.3
2017-05-01,2017,Wholesale dairy,-5.1,1.7,9.4
2017-05-01,2017,Wholesale fats and oils,-3.8,4.6,14.2
2017-05-01,2017,Wholesale pork,-10.1,-1.5,9.0
2017-05-01,2017,Wholesale poultry,-3.9,1.4,7.5
2017-05-01,2017,Wholesale wheat flour,-11.8,-3.7,5.8
2017-06-01,2017,Farm-level cattle,-1.0,6.7,15.8
2017-06-01,2017,Farm-level eggs,-28.5,-9.5,22.7
2017-06-01,2017,Farm-level fruits,-2.3,9.3,23.3
2017-06-01,2017,Farm-level milk,-4.9,7.9,24.5
2017-06-01,2017,Farm-level soybeans,-15.7,-1.7,18.2
2017-06-01,2017,Farm-level vegetables,-6.3,4.8,19.0
2017-06-01,2017,Farm-level wheat,-10.5,1.5,16.7
2017-06-01,2017,Wholesale beef,-2.3,6.1,16.2
2017-06-01,2017,Wholesale dairy,-3.8,1.9,8.2
2017-06-01,2017,Wholesale fats and oils,-3.1,3.5,11.1
2017-06-01,2017,Wholesale pork,-7.6,-0.2,8.4
2017-06-01,2017,Wholesale poultry,-1.6,2.9,7.9
2017-06-01,2017,Wholesale wheat flour,-8.4,-1.5,6.6
2017-07-01,2017,Farm-level cattle,-1.7,4.3,11.3
2017-07-01,2017,Farm-level cattle,-21.5,0.8,29.5
2017-07-01,2017,Farm-level eggs,-25.8,-9.8,15.5
2017-07-01,2017,Farm-level eggs,-59.5,-8.5,107.4
2017-07-01,2017,Farm-level fruits,-2.5,6.6,17.6
2017-07-01,2017,Farm-level fruits,-32.4,-3.1,39.9
